Symbol,Date,Open,High,Low,Close,Volume
CHEMCON,2020-10-01 00:00:00+05:30,731.0,731.25,584.8,584.8,15779162
CHEMCON,2020-10-05 00:00:00+05:30,551.1,566.7,516.6,524.0,6106225
CHEMCON,2020-10-06 00:00:00+05:30,525.0,550.0,522.65,524.95,2427474
CHEMCON,2020-10-07 00:00:00+05:30,527.5,534.5,503.2,517.05,2097097
CHEMCON,2020-10-08 00:00:00+05:30,522.85,526.75,503.0,507.05,1268918
CHEMCON,2020-10-09 00:00:00+05:30,506.0,508.75,481.75,486.25,1595506
CHEMCON,2020-10-12 00:00:00+05:30,482.75,482.75,432.0,435.4,2003739
CHEMCON,2020-10-13 00:00:00+05:30,428.0,469.0,415.5,455.2,3039642
CHEMCON,2020-10-14 00:00:00+05:30,457.05,458.7,437.0,440.85,759728
CHEMCON,2020-10-15 00:00:00+05:30,443.9,445.0,417.05,418.9,572018
CHEMCON,2020-10-16 00:00:00+05:30,420.25,429.6,398.05,404.8,1015056
CHEMCON,2020-10-19 00:00:00+05:30,410.75,425.0,408.0,411.1,525563
CHEMCON,2020-10-20 00:00:00+05:30,413.9,416.9,404.05,407.65,469310
CHEMCON,2020-10-21 00:00:00+05:30,411.0,442.85,407.5,431.65,1908099
CHEMCON,2020-10-22 00:00:00+05:30,431.9,440.0,427.1,434.85,605260
CHEMCON,2020-10-23 00:00:00+05:30,437.45,438.45,427.0,430.2,327446
CHEMCON,2020-10-26 00:00:00+05:30,432.0,432.5,415.0,417.85,302308
CHEMCON,2020-10-27 00:00:00+05:30,416.3,418.8,407.05,411.9,267206
CHEMCON,2020-10-28 00:00:00+05:30,411.0,426.8,411.0,418.75,373310
CHEMCON,2020-10-29 00:00:00+05:30,412.1,415.0,398.0,399.15,657919
CHEMCON,2020-10-30 00:00:00+05:30,400.0,427.65,400.0,411.6,909478
CHEMCON,2020-11-02 00:00:00+05:30,418.1,431.0,413.15,425.8,630946
CHEMCON,2020-11-03 00:00:00+05:30,429.5,437.5,421.0,424.0,421713
CHEMCON,2020-11-04 00:00:00+05:30,422.9,436.0,416.5,430.7,389432
CHEMCON,2020-11-05 00:00:00+05:30,434.95,439.9,430.0,434.15,303240
CHEMCON,2020-11-06 00:00:00+05:30,435.1,456.0,434.15,444.4,743919
CHEMCON,2020-11-09 00:00:00+05:30,433.8,434.0,416.5,421.25,617657
CHEMCON,2020-11-10 00:00:00+05:30,422.0,425.95,414.0,414.9,442656
CHEMCON,2020-11-11 00:00:00+05:30,416.9,419.85,412.15,413.75,185957
CHEMCON,2020-11-12 00:00:00+05:30,414.0,421.45,413.75,415.75,186211
CHEMCON,2020-11-13 00:00:00+05:30,416.95,425.9,415.85,418.55,284246
CHEMCON,2020-11-14 00:00:00+05:30,422.7,424.7,419.0,421.85,56608
CHEMCON,2020-11-17 00:00:00+05:30,424.4,424.4,415.0,415.25,247578
CHEMCON,2020-11-18 00:00:00+05:30,415.75,418.95,412.5,416.0,263475
CHEMCON,2020-11-19 00:00:00+05:30,414.95,424.4,413.0,414.4,296620
CHEMCON,2020-11-20 00:00:00+05:30,417.7,421.05,413.1,418.65,304779
CHEMCON,2020-11-23 00:00:00+05:30,418.65,421.65,416.0,416.55,177145
CHEMCON,2020-11-24 00:00:00+05:30,419.35,434.0,414.75,423.7,458285
CHEMCON,2020-11-25 00:00:00+05:30,424.45,428.3,415.0,416.75,224691
CHEMCON,2020-11-26 00:00:00+05:30,418.0,422.7,415.4,418.3,119786
CHEMCON,2020-11-27 00:00:00+05:30,421.0,423.0,416.8,418.3,156651
CHEMCON,2020-12-01 00:00:00+05:30,421.75,421.75,417.2,418.35,129453
